User Message,From,Channel,Intent,Score,Text Reply,MessageReceived,ChannelUserId
hello,User,Webchat,Onboarding-Greetings-Menu,0.5594801902770996,,11/05/2019 09:34:52 +00:00,82691
"Dear Mr Mouakhar Tammam,kindly the email address.",User,Webchat,Default Fallback Intent,0,"Apologies, I'm unable to answer your query at the moments. Please contact ask@gic.com.sg and we will get back to you soonest. Thank you!. <br/>",11/04/2019 13:21:15 +00:00,244156
Meaning of GIC?,User,Webchat,Default Fallback Intent,0,"Apologies, I'm unable to answer your query at the moments. Please contact ask@gic.com.sg and we will get back to you soonest. Thank you!. <br/>",11/04/2019 08:57:26 +00:00,243809
Botbot_Init_Message,User,Webchat,Onboarding-Greetings-Menu,0.5594801902770996,"Hello, I'm here to answer your queries on GIC. You can ask me questions, or select one of the options below to start. I'm still learning so please be kind to me!",11/02/2019 19:27:46 +00:00,242999
Botbot_Init_Message,User,Webchat,Onboarding-Greetings-Menu,0.5594801902770996,"Hello, I'm here to answer your queries on GIC. You can ask me questions, or select one of the options below to start. I'm still learning so please be kind to me!",11/03/2019 08:38:53 +00:00,119318
Botbot_Init_Message,User,Webchat,Onboarding-Greetings-Menu,0.5594801902770996,"Hello, I'm here to answer your queries on GIC. You can ask me questions, or select one of the options below to start. I'm still learning so please be kind to me!",11/05/2019 01:17:31 +00:00,96357
Botbot_Init_Message,User,Webchat,Onboarding-Greetings-Menu,0.5594801902770996,"Hello, I'm here to answer your queries on GIC. You can ask me questions, or select one of the options below to start. I'm still learning so please be kind to me!",11/05/2019 00:38:36 +00:00,96357
Botbot_Init_Message,User,Webchat,Onboarding-Greetings-Menu,0.5594801902770996,"Hello, I'm here to answer your queries on GIC. You can ask me questions, or select one of the options below to start. I'm still learning so please be kind to me!",11/05/2019 02:28:16 +00:00,96357
Botbot_Init_Message,User,Webchat,Onboarding-Greetings-Menu,0.5594801902770996,"Hello, I'm here to answer your queries on GIC. You can ask me questions, or select one of the options below to start. I'm still learning so please be kind to me!",11/05/2019 02:58:25 +00:00,102098
Botbot_Init_Message,User,Webchat,Onboarding-Greetings-Menu,0.5594801902770996,"Hello, I'm here to answer your queries on GIC. You can ask me questions, or select one of the options below to start. I'm still learning so please be kind to me!",11/05/2019 09:34:49 +00:00,82691
Botbot_Init_Message,User,Webchat,Onboarding-Greetings-Menu,0.5594801902770996,"Hello, I'm here to answer your queries on GIC. You can ask me questions, or select one of the options below to start. I'm still learning so please be kind to me!",11/05/2019 08:12:42 +00:00,111544
Botbot_Init_Message,User,Webchat,Onboarding-Greetings-Menu,0.5594801902770996,"Hello, I'm here to answer your queries on GIC. You can ask me questions, or select one of the options below to start. I'm still learning so please be kind to me!",11/05/2019 04:25:29 +00:00,244677
Botbot_Init_Message,User,Webchat,Onboarding-Greetings-Menu,0.5594801902770996,"Hello, I'm here to answer your queries on GIC. You can ask me questions, or select one of the options below to start. I'm still learning so please be kind to me!",11/04/2019 03:38:29 +00:00,242001
Botbot_Init_Message,User,Webchat,Onboarding-Greetings-Menu,0.5594801902770996,"Hello, I'm here to answer your queries on GIC. You can ask me questions, or select one of the options below to start. I'm still learning so please be kind to me!",11/04/2019 05:42:52 +00:00,243382
Botbot_Init_Message,User,Webchat,Onboarding-Greetings-Menu,0.5594801902770996,"Hello, I'm here to answer your queries on GIC. You can ask me questions, or select one of the options below to start. I'm still learning so please be kind to me!",11/04/2019 06:13:57 +00:00,107013
Botbot_Init_Message,User,Webchat,Onboarding-Greetings-Menu,0.5594801902770996,"Hello, I'm here to answer your queries on GIC. You can ask me questions, or select one of the options below to start. I'm still learning so please be kind to me!",11/04/2019 06:28:37 +00:00,243484
Botbot_Init_Message,User,Webchat,Onboarding-Greetings-Menu,0.5594801902770996,"Hello, I'm here to answer your queries on GIC. You can ask me questions, or select one of the options below to start. I'm still learning so please be kind to me!",11/04/2019 10:14:11 +00:00,243910
Botbot_Init_Message,User,Webchat,Onboarding-Greetings-Menu,0.5594801902770996,"Hello, I'm here to answer your queries on GIC. You can ask me questions, or select one of the options below to start. I'm still learning so please be kind to me!",11/04/2019 11:21:16 +00:00,243998
Botbot_Init_Message,User,Webchat,Onboarding-Greetings-Menu,0.5594801902770996,"Hello, I'm here to answer your queries on GIC. You can ask me questions, or select one of the options below to start. I'm still learning so please be kind to me!",11/04/2019 13:20:06 +00:00,244156
Botbot_Init_Message,User,Webchat,Onboarding-Greetings-Menu,0.5594801902770996,"Hello, I'm here to answer your queries on GIC. You can ask me questions, or select one of the options below to start. I'm still learning so please be kind to me!",11/04/2019 08:07:32 +00:00,110570
Botbot_Init_Message,User,Webchat,Onboarding-Greetings-Menu,0.5594801902770996,"Hello, I'm here to answer your queries on GIC. You can ask me questions, or select one of the options below to start. I'm still learning so please be kind to me!",11/04/2019 08:54:10 +00:00,243809
Botbot_Init_Message,User,Webchat,Onboarding-Greetings-Menu,0.5594801902770996,"Hello, I'm here to answer your queries on GIC. You can ask me questions, or select one of the options below to start. I'm still learning so please be kind to me!",11/04/2019 16:55:51 +00:00,244551
Botbot_Init_Message,User,Webchat,Onboarding-Greetings-Menu,0.5594801902770996,"Hello, I'm here to answer your queries on GIC. You can ask me questions, or select one of the options below to start. I'm still learning so please be kind to me!",11/04/2019 09:36:35 +00:00,243809
Investment Strategy,User,Webchat,Investments - Strategy,1,,11/02/2019 08:33:53 +00:00,243003
What Does GIC Invest In?,User,Webchat,About GIC - Investment,1,,11/02/2019 08:34:01 +00:00,243003
hi,User,Webchat,Onboarding-Greetings-Menu,1,,11/02/2019 08:33:18 +00:00,243003
Investments,User,Webchat,About GIC - Investment,1,,11/02/2019 08:33:25 +00:00,243003
Botbot_Init_Message,User,Webchat,Onboarding-Greetings-Menu,0.5594801902770996,,11/02/2019 08:33:18 +00:00,243003
Botbot_Init_Message,User,Webchat,Onboarding-Greetings-Menu,0.5594801902770996,,11/02/2019 12:17:52 +00:00,242994
i would like to know how can i invest,User,Webchat,Careers - Careers at GIC,0.6203215718269348,"GIC is a place where you can excel, both as a mid-career professional or someone starting out in your career. In fact, our GIC Internship Programme, GIC Scholarship Programme and GIC Professionals Programme will impart comprehensive learning, hands-on experience and mentoring to groom you for your preferred role. If you’re armed with drive, passion, commitment and seek growth, explore your opportunities at https://careers.gic.com.sg/.",11/02/2019 08:33:40 +00:00,243003
Investments,User,Webchat,About GIC - Investment,1,"GIC invests across a range of asset classes in both the public and private markets – including equities, fixed income, real estate and private equity. We have investments in over 40 countries worldwide. As a rule, we do not invest in Singapore. [Visit our newsroom for our latest updates](https://www.gic.com.sg/news-and-insights/)",09/24/2019 18:04:07 +00:00,188944
Investment Strategy,User,Webchat,Investments - Strategy,1,"We seek to build a portfolio comprising asset classes that generate good real returns over the long term, while adhering to the risk tolerance outlined by our Client.",09/24/2019 18:04:16 +00:00,188944
What Does GIC Invest In?,User,Webchat,About GIC - Investment,1,"GIC invests across a range of asset classes in both the public and private markets – including equities, fixed income, real estate and private equity. We have investments in over 40 countries worldwide. As a rule, we do not invest in Singapore. [Visit our newsroom for our latest updates](https://www.gic.com.sg/news-and-insights/)",09/24/2019 18:04:21 +00:00,188944
Investments,User,Webchat,About GIC - Investment,1,"GIC invests across a range of asset classes in both the public and private markets – including equities, fixed income, real estate and private equity. We have investments in over 40 countries worldwide. As a rule, we do not invest in Singapore. [Visit our newsroom for our latest updates](https://www.gic.com.sg/news-and-insights/)",10/02/2019 14:47:20 +00:00,201389
Investments,User,Webchat,About GIC - Investment,1,"GIC invests across a range of asset classes in both the public and private markets – including equities, fixed income, real estate and private equity. We have investments in over 40 countries worldwide. As a rule, we do not invest in Singapore. [Visit our newsroom for our latest updates](https://www.gic.com.sg/news-and-insights/)",10/02/2019 14:47:21 +00:00,201389
Policy Portfolio,User,Webchat,Investments - Policy Portfolio,0.8321384191513062,"The Policy Portfolio is the central component of our investment framework and accounts for the bulk of the risk and return potential of the GIC Portfolio. There are six asset classes in the Policy Portfolio: Developed Market Equities, Emerging Market Equities, Nominal Bonds and Cash, Inflation-Linked Bonds, Private Equity and Real Estate. [Find out more](https://www.gic.com.sg/investments/investment-framework/)",10/02/2019 14:47:55 +00:00,201389
How can i invest in GIC,User,Webchat,About GIC - Investment,0.555468738079071,"GIC invests across a range of asset classes in both the public and private markets – including equities, fixed income, real estate and private equity. We have investments in over 40 countries worldwide. As a rule, we do not invest in Singapore. [Visit our newsroom for our latest updates](https://www.gic.com.sg/news-and-insights/)",10/02/2019 14:48:18 +00:00,201389
Hello,User,Webchat,Onboarding-Greetings-Menu,0.5594801902770996,"Hello, I'm here to answer your queries on GIC. You can ask me questions, or select one of the options below to start. I'm still learning so please be kind to me!",10/02/2019 14:46:43 +00:00,201389
"Hello, I wish to ask a question on funding a project in Singapore regarding health care",User,Webchat,About GIC - Singapore Office,0.7571170926094055,Our Singapore office is located at 168 Robinson Road #37-01 Capital Tower Singapore 068912.,10/03/2019 06:30:33 +00:00,202903
How many people work at GIC?,User,Webchat,About GIC - No. Employees,1,"We are headquartered in Singapore with [offices in 10 cities](https://www.gic.com.sg/contact-us/), staffed by more than 1,400 people of over 30 different nationalities.",10/03/2019 06:30:43 +00:00,202903
I wish to speak with a person,User,Webchat,Default Fallback Intent,0,"Apologies, I'm unable to answer your query at the moments. Please contact ask@gic.com.sg and we will get back to you soonest. Thank you!. <br/>",10/03/2019 06:31:09 +00:00,202903
What is GIC’s mandate?,User,Webchat,About GIC - Mandate,1,"GIC is a fund manager for our Client, the Government of Singapore. The Government, represented by the Ministry of Finance (MOF), mandates GIC to manage all assets in a single pool, on an unencumbered basis and without regard to their source, with the objective of achieving good long-term real returns.",10/03/2019 06:35:21 +00:00,202903
Investments,User,Webchat,About GIC - Investment,1,"GIC invests across a range of asset classes in both the public and private markets – including equities, fixed income, real estate and private equity. We have investments in over 40 countries worldwide. As a rule, we do not invest in Singapore. [Visit our newsroom for our latest updates](https://www.gic.com.sg/news-and-insights/)",10/03/2019 10:29:49 +00:00,203460
"To whom it may concern, I would be happy if you could assign me an official with whom I could share a highly lucrative property package in Berlin (Germany). My Phone number is: +356 9967 0474, E-Mail: deniz-keser@universal-show.eu",User,Webchat,Default Fallback Intent,0,"Apologies, I'm unable to answer your query at the moments. Please contact ask@gic.com.sg and we will get back to you soonest. Thank you!. <br/>",10/03/2019 10:31:41 +00:00,203460
Real estate investements in india,User,Webchat,About GIC - Investment,0.5622749328613281,"GIC invests across a range of asset classes in both the public and private markets – including equities, fixed income, real estate and private equity. We have investments in over 40 countries worldwide. As a rule, we do not invest in Singapore. [Visit our newsroom for our latest updates](https://www.gic.com.sg/news-and-insights/)",10/05/2019 13:41:16 +00:00,208699
About GIC,User,Webchat,About GIC - Definition,1,"Established in 1981 to manage Singapore’s foreign reserves, GIC is a global long-term investor with well over US$100 billion in assets in over 40 countries worldwide. We work to secure Singapore’s financial future by investing across a range of asset classes in the public and private markets. [Find out more about GIC.](https://www.gic.com.sg/about-gic)",10/09/2019 16:40:54 +00:00,214933
Purpose Of Funds,User,Webchat,Purpose of Funds - General,1,"GIC is one of the three reserves management entities in Singapore, alongside the Monetary Authority of Singapore (MAS) and Temasek. We manage most of the Government’s financial assets, and invest for the long term to preserve and enhance the international purchasing power of the funds placed under our management.",10/09/2019 16:40:54 +00:00,214933
Leadership,User,Webchat,Leadership - General,1,,10/09/2019 16:40:55 +00:00,214933
"What is GIC? ",User,Webchat,About GIC - Definition,1,"Established in 1981 to manage Singapore’s foreign reserves, GIC is a global long-term investor with well over US$100 billion in assets in over 40 countries worldwide. We work to secure Singapore’s financial future by investing across a range of asset classes in the public and private markets. [Find out more about GIC.](https://www.gic.com.sg/about-gic)",10/12/2019 18:03:18 +00:00,218504
Governance,User,Webchat,Governance - General,1,,10/12/2019 18:03:26 +00:00,218504
I have to ask reagarding opening of gic account at soctia bank,User,Webchat,Careers - Careers at GIC,0.5590433478355408,"GIC is a place where you can excel, both as a mid-career professional or someone starting out in your career. In fact, our GIC Internship Programme, GIC Scholarship Programme and GIC Professionals Programme will impart comprehensive learning, hands-on experience and mentoring to groom you for your preferred role. If you’re armed with drive, passion, commitment and seek growth, explore your opportunities at https://careers.gic.com.sg/.",10/12/2019 18:04:03 +00:00,218504
About GIC,User,Webchat,About GIC - Definition,1,"Established in 1981 to manage Singapore’s foreign reserves, GIC is a global long-term investor with well over US$100 billion in assets in over 40 countries worldwide. We work to secure Singapore’s financial future by investing across a range of asset classes in the public and private markets. [Find out more about GIC.](https://www.gic.com.sg/about-gic)",10/12/2019 18:02:58 +00:00,218504
What is GIC’s history,User,Webchat,History - GIC History,1,"Established in 1981, GIC was the brainchild of Dr Goh Keng Swee, then Deputy Prime Minister and Chairman of the Monetary Authority of Singapore.",10/12/2019 18:03:10 +00:00,218504
Purpose Of Funds,User,Webchat,Purpose of Funds - General,1,"GIC is one of the three reserves management entities in Singapore, alongside the Monetary Authority of Singapore (MAS) and Temasek. We manage most of the Government’s financial assets, and invest for the long term to preserve and enhance the international purchasing power of the funds placed under our management.",10/14/2019 01:12:15 +00:00,219735
Looking for job prospects,User,Webchat,Careers - Careers at GIC,0.5704926252365112,"GIC is a place where you can excel, both as a mid-career professional or someone starting out in your career. In fact, our GIC Internship Programme, GIC Scholarship Programme and GIC Professionals Programme will impart comprehensive learning, hands-on experience and mentoring to groom you for your preferred role. If you’re armed with drive, passion, commitment and seek growth, explore your opportunities at https://careers.gic.com.sg/.",10/16/2019 04:37:52 +00:00,223682
"Hello,I would like to know what GIC's employees and investment industries are in Beijing.",User,Webchat,About GIC - Beijing Office,0.6796528697013855,"Our Beijing office is located at Unit 1928, Level 19 China World Tower 1 No. 1 Jian Guo Men Wai Ave Beijing 100004 China.",10/17/2019 05:28:12 +00:00,226368
How many people work at GIC?,User,Webchat,About GIC - No. Employees,1,"We are headquartered in Singapore with [offices in 10 cities](https://www.gic.com.sg/contact-us/), staffed by more than 1,400 people of over 30 different nationalities.",10/17/2019 05:28:29 +00:00,226368
Where is GIC?,User,Webchat,About GIC - Office,1,,10/17/2019 05:28:39 +00:00,226368
Beijing,User,Webchat,About GIC - Office [Followup] - Check Location - Beijing,1,"Our Beijing office is located at Unit 1928, Level 19 China World Tower 1 No. 1 Jian Guo Men Wai Ave Beijing 100004 China.",10/17/2019 05:29:05 +00:00,226368
What is GIC’s governance structure?,User,Webchat,Governance - Structure,1,View GIC’s governance structure [here](https://www.gic.com.sg/about-gic/governance/).,10/17/2019 05:29:18 +00:00,226368
What is GIC’s mandate?,User,Webchat,About GIC - Mandate,1,"GIC is a fund manager for our Client, the Government of Singapore. The Government, represented by the Ministry of Finance (MOF), mandates GIC to manage all assets in a single pool, on an unencumbered basis and without regard to their source, with the objective of achieving good long-term real returns.",10/17/2019 05:29:28 +00:00,226368
How many people work at GIC?,User,Webchat,About GIC - No. Employees,1,"We are headquartered in Singapore with [offices in 10 cities](https://www.gic.com.sg/contact-us/), staffed by more than 1,400 people of over 30 different nationalities.",10/17/2019 05:29:44 +00:00,226368
"Hello,I would like to know what GIC's employees and investment industries are in Beijing.",User,Webchat,About GIC - Office [Followup] - Check Location - Beijing,0.6796528697013855,"Our Beijing office is located at Unit 1928, Level 19 China World Tower 1 No. 1 Jian Guo Men Wai Ave Beijing 100004 China.",10/17/2019 05:30:19 +00:00,226368
Investments,User,Webchat,About GIC - Investment,1,"GIC invests across a range of asset classes in both the public and private markets – including equities, fixed income, real estate and private equity. We have investments in over 40 countries worldwide. As a rule, we do not invest in Singapore. [Visit our newsroom for our latest updates](https://www.gic.com.sg/news-and-insights/)",10/17/2019 08:40:26 +00:00,226825
嗨,User,Webchat,Default Fallback Intent,0,"Apologies, I'm unable to answer your query at the moments. Please contact ask@gic.com.sg and we will get back to you soonest. Thank you!. <br/>",10/18/2019 18:26:02 +00:00,229064
Investments,User,Webchat,About GIC - Investment,1,"GIC invests across a range of asset classes in both the public and private markets – including equities, fixed income, real estate and private equity. We have investments in over 40 countries worldwide. As a rule, we do not invest in Singapore. [Visit our newsroom for our latest updates](https://www.gic.com.sg/news-and-insights/)",10/21/2019 08:14:52 +00:00,232254
Investments,User,Webchat,About GIC - Investment,1,"GIC invests across a range of asset classes in both the public and private markets – including equities, fixed income, real estate and private equity. We have investments in over 40 countries worldwide. As a rule, we do not invest in Singapore. [Visit our newsroom for our latest updates](https://www.gic.com.sg/news-and-insights/)",10/21/2019 16:55:42 +00:00,232863
"Hello Gic and all who work for you. You gott investment in Norway ? ",User,Webchat,Investments - Investment Groups,0.5127161741256714,GIC invests across a range of asset classes in both the public and private markets. [Find out more about our investment groups](https://www.gic.com.sg/investments/investment-groups/),10/21/2019 16:56:50 +00:00,232863
What is GIC’s investment framework?,User,Webchat,Investments - Framework,1,"Our investment framework capitalises on our core strengths including our ability to take a long-term perspective, flexible capital and sound governance structure. It has three building blocks: the Reference Portfolio, Policy Portfolio and Active Portfolio. The key to implementing our investment framework is a disciplined approach to long-term value investing. [Find out more](https://www.gic.com.sg/investments/investment-framework/)",10/21/2019 16:56:59 +00:00,232863
hi,User,Webchat,Onboarding-Greetings-Menu,1,"Hello, I'm here to answer your queries on GIC. You can ask me questions, or select one of the options below to start. I'm still learning so please be kind to me!",10/23/2019 03:01:57 +00:00,234146
"Hi - I am an external fund manager and I'd like to manage some of GIC's fund. I have a fund proposal. Who should I speak to? ",User,Webchat,Investments - External Fund Manager,0.4906381070613861,"Our use of external fund managers varies greatly from asset class to asset class. For public markets, external managers have at times been responsible for as much as 20% of the portfolio.",10/31/2019 18:13:02 +00:00,242203
What is your annual revenue,User,Webchat,Default Fallback Intent,0,"Apologies, I'm unable to answer your query at the moments. Please contact ask@gic.com.sg and we will get back to you soonest. Thank you!. <br/>",11/01/2019 09:31:01 +00:00,242879
About GIC,User,Webchat,About GIC - Definition,1,"Established in 1981 to manage Singapore’s foreign reserves, GIC is a global long-term investor with well over US$100 billion in assets in over 40 countries worldwide. We work to secure Singapore’s financial future by investing across a range of asset classes in the public and private markets. [Find out more about GIC.](https://www.gic.com.sg/about-gic)",11/01/2019 09:31:13 +00:00,242879
Performance,User,Webchat,Performance - GIC's Returns,0.773711621761322,"The GIC Report, released annually, details our five, 10 and 20-year annualised nominal return, and our rolling 20-year real rate of return. Over 20 years up to 31 March 2018, the GIC Portfolio’s annualised real rate of return was 3.4% per year. The 20-year real rate of return reflects the Government’s investment mandate, requiring GIC to invest for the long term, while the five and 10-year results provide intermediate indications of ongoing performance. [Find out more](https://www.gic.com.sg/reports/)",11/01/2019 09:37:07 +00:00,242879
Performance,User,Webchat,Performance - GIC's Returns,0.773711621761322,"The GIC Report, released annually, details our five, 10 and 20-year annualised nominal return, and our rolling 20-year real rate of return. Over 20 years up to 31 March 2018, the GIC Portfolio’s annualised real rate of return was 3.4% per year. The 20-year real rate of return reflects the Government’s investment mandate, requiring GIC to invest for the long term, while the five and 10-year results provide intermediate indications of ongoing performance. [Find out more](https://www.gic.com.sg/reports/)",11/01/2019 09:37:18 +00:00,242879
Why doesn’t GIC provide one-year returns,User,Webchat,Performance - 20 Years Instead of 1 Year,1,"We do not provide one-year returns as these are too short term in relation to GIC's 20-year investment horizon. ",11/01/2019 09:37:28 +00:00,242879
GIC's Performance,User,Webchat,Performance - GIC's Returns,1,"The GIC Report, released annually, details our five, 10 and 20-year annualised nominal return, and our rolling 20-year real rate of return. Over 20 years up to 31 March 2018, the GIC Portfolio’s annualised real rate of return was 3.4% per year. The 20-year real rate of return reflects the Government’s investment mandate, requiring GIC to invest for the long term, while the five and 10-year results provide intermediate indications of ongoing performance. [Find out more](https://www.gic.com.sg/reports/)",11/01/2019 09:37:36 +00:00,242879
Why doesn’t GIC provide one-year returns,User,Webchat,Performance - 20 Years Instead of 1 Year,1,"We do not provide one-year returns as these are too short term in relation to GIC's 20-year investment horizon. ",11/01/2019 09:37:42 +00:00,242879
Why are returns expressed in real terms?,User,Webchat,Performance - Returns in Real Terms,1,"The emphasis on real returns is important because the Government requires us to preserve and enhance the international purchasing power of Singapore’s foreign reserves. Nominal returns enable performance comparisons with other institutional investors, but it is real returns which indicate whether we are meeting our remit from the Government.",11/01/2019 09:37:47 +00:00,242879
Why doesn’t GIC provide one-year returns?,User,Webchat,Performance - 20 Years Instead of 1 Year,1,"We do not provide one-year returns as these are too short term in relation to GIC's 20-year investment horizon. ",11/01/2019 09:37:53 +00:00,242879
Why are returns expressed in real terms?,User,Webchat,Performance - Returns in Real Terms,1,"The emphasis on real returns is important because the Government requires us to preserve and enhance the international purchasing power of Singapore’s foreign reserves. Nominal returns enable performance comparisons with other institutional investors, but it is real returns which indicate whether we are meeting our remit from the Government.",11/01/2019 09:37:57 +00:00,242879
Botbot_Init_Message,User,Webchat,Onboarding-Greetings-Menu,0.5594801902770996,"Hello, I'm here to answer your queries on GIC. You can ask me questions, or select one of the options below to start. I'm still learning so please be kind to me!",09/18/2019 16:50:10 +00:00,100775
Botbot_Init_Message,User,Webchat,Onboarding-Greetings-Menu,0.5594801902770996,"Hello, I'm here to answer your queries on GIC. You can ask me questions, or select one of the options below to start. I'm still learning so please be kind to me!",09/18/2019 17:24:33 +00:00,100775
Botbot_Init_Message,User,Webchat,Onboarding-Greetings-Menu,0.5594801902770996,"Hello, I'm here to answer your queries on GIC. You can ask me questions, or select one of the options below to start. I'm still learning so please be kind to me!",09/18/2019 13:15:12 +00:00,174249
Botbot_Init_Message,User,Webchat,Onboarding-Greetings-Menu,0.5594801902770996,"Hello, I'm here to answer your queries on GIC. You can ask me questions, or select one of the options below to start. I'm still learning so please be kind to me!",09/18/2019 17:30:21 +00:00,100775
Botbot_Init_Message,User,Webchat,Onboarding-Greetings-Menu,0.5594801902770996,"Hello, I'm here to answer your queries on GIC. You can ask me questions, or select one of the options below to start. I'm still learning so please be kind to me!",09/18/2019 17:52:18 +00:00,118487
Botbot_Init_Message,User,Webchat,Onboarding-Greetings-Menu,0.5594801902770996,"Hello, I'm here to answer your queries on GIC. You can ask me questions, or select one of the options below to start. I'm still learning so please be kind to me!",09/18/2019 17:52:33 +00:00,118487
Botbot_Init_Message,User,Webchat,Onboarding-Greetings-Menu,0.5594801902770996,"Hello, I'm here to answer your queries on GIC. You can ask me questions, or select one of the options below to start. I'm still learning so please be kind to me!",09/18/2019 18:36:11 +00:00,100775
Botbot_Init_Message,User,Webchat,Onboarding-Greetings-Menu,0.5594801902770996,"Hello, I'm here to answer your queries on GIC. You can ask me questions, or select one of the options below to start. I'm still learning so please be kind to me!",09/18/2019 13:23:08 +00:00,118497
Botbot_Init_Message,User,Webchat,Onboarding-Greetings-Menu,0.5594801902770996,"Hello, I'm here to answer your queries on GIC. You can ask me questions, or select one of the options below to start. I'm still learning so please be kind to me!",09/18/2019 13:40:34 +00:00,170241
Botbot_Init_Message,User,Webchat,Onboarding-Greetings-Menu,0.5594801902770996,"Hello, I'm here to answer your queries on GIC. You can ask me questions, or select one of the options below to start. I'm still learning so please be kind to me!",09/18/2019 13:41:24 +00:00,117553
Botbot_Init_Message,User,Webchat,Onboarding-Greetings-Menu,0.5594801902770996,"Hello, I'm here to answer your queries on GIC. You can ask me questions, or select one of the options below to start. I'm still learning so please be kind to me!",09/24/2019 14:36:10 +00:00,188762
Botbot_Init_Message,User,Webchat,Onboarding-Greetings-Menu,0.5594801902770996,"Hello, I'm here to answer your queries on GIC. You can ask me questions, or select one of the options below to start. I'm still learning so please be kind to me!",09/24/2019 17:48:21 +00:00,188944
Botbot_Init_Message,User,Webchat,Onboarding-Greetings-Menu,0.5594801902770996,"Hello, I'm here to answer your queries on GIC. You can ask me questions, or select one of the options below to start. I'm still learning so please be kind to me!",09/24/2019 21:59:11 +00:00,188944
Botbot_Init_Message,User,Webchat,Onboarding-Greetings-Menu,0.5594801902770996,"Hello, I'm here to answer your queries on GIC. You can ask me questions, or select one of the options below to start. I'm still learning so please be kind to me!",09/25/2019 09:41:48 +00:00,189520
Botbot_Init_Message,User,Webchat,Onboarding-Greetings-Menu,0.5594801902770996,"Hello, I'm here to answer your queries on GIC. You can ask me questions, or select one of the options below to start. I'm still learning so please be kind to me!",09/25/2019 06:03:22 +00:00,189354
Botbot_Init_Message,User,Webchat,Onboarding-Greetings-Menu,0.5594801902770996,"Hello, I'm here to answer your queries on GIC. You can ask me questions, or select one of the options below to start. I'm still learning so please be kind to me!",09/25/2019 09:35:37 +00:00,189500
Botbot_Init_Message,User,Webchat,Onboarding-Greetings-Menu,0.5594801902770996,"Hello, I'm here to answer your queries on GIC. You can ask me questions, or select one of the options below to start. I'm still learning so please be kind to me!",09/25/2019 09:36:20 +00:00,189500
Botbot_Init_Message,User,Webchat,Onboarding-Greetings-Menu,0.5594801902770996,"Hello, I'm here to answer your queries on GIC. You can ask me questions, or select one of the options below to start. I'm still learning so please be kind to me!",09/25/2019 07:19:20 +00:00,189411
Botbot_Init_Message,User,Webchat,Onboarding-Greetings-Menu,0.5594801902770996,"Hello, I'm here to answer your queries on GIC. You can ask me questions, or select one of the options below to start. I'm still learning so please be kind to me!",09/25/2019 07:33:57 +00:00,189404
